Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
26-03-2022,North,Electronics,  Supplier D ,Warehouse 3,Fulfilled,475.0,,"$14,571.36",True,21.0,False,16265.55425,1154.5,8781.0
,West,Electronics,Supplier A,Warehouse 3,Pending,183.0,361.0,"$6,384.28",True,11.0,False,28434.92629,1899.0,9152.0
,West,Clothing,Supplier B,Warehouse 1,Pending,432.0,3437.0,"$5,716.95",,22.0,False,12098.5462,3706.0,9428.0
29-03-2022,North,Accessories,Supplier D,Warehouse 2,Fulfilled,221.0,3975.0,"$9,633.15",True,13.0,False,28738.20566,4045.5,7090.0
30-03-2022,West,Furniture,Supplier B,Warehouse 2,Fulfilled,499.0,4116.0,"$11,049.66",False,,True,45364.07385,3921.0,5762.0
31-03-2022,North,Electronics,supplier c,Warehouse 2,  Fulfilled ,71.0,3726.0,"$11,369.41",True,16.0,True,7708.759224,2135.5,5486.0
01-04-2022,Northh,Electronics,  Supplier A ,Warehouse 1,Pending,654.0,545.0,"$8,331.15",True,13.0,False,30162.43578,2100.0,5530.0
04/02/2022,North,Furniture,Supplier D,Warehouse 1,fulfilled,147.0,3655.0,"$9,519.13",True,5.0,False,23664.03975,2974.5,9492.0
03-04-2022,North,furniture,Supplier D,Warehouse 1,,930.0,,"$11,429.64",False,27.0,False,99302.45505,2880.5,9025.0
04/04/2022,East,Clothing,Supplier D,Warehouse 3,Fulfilled,245.0,3467.0,"$9,924.31",True,19.0,True,42674.65747,3541.5,8186.0
04/05/2022,South,Electronics,Supplier D,Warehouse 3,  Canceled ,-99.0,3616.0,"$8,432.41",False,8.0,False,126241.5082,3291.5,8621.0
06-04-2022,East,Electronics,Supplier D,,Canceled,940.0,2967.0,"$12,048.55",False,4.0,False,43387.54441,2796.5,5434.0
07-04-2022,West,Clothing,Supplier D,Warehouse 1,,629.0,2626.0,,True,26.0,False,80951.06599,3185.5,5191.0
08-04-2022,West,Accessories,Supplier A,Warehouse 2,Pending,572.0,3745.0,"$3,685.39",True,27.0,False,14015.56004,3487.0,8556.0
09-04-2022,North,,Supplier D,Warehouse 3,Fulfilled,427.0,3229.0,"$11,031.40",True,6.0,False,51030.54117,3746.5,8125.0
04/10/2022,North,Clothing,Supplier C,Warehouse 1,Fulfilled,656.0,4264.0,,True,15.0,False,128945.4464,2766.0,5515.0
11-04-2022,West,Electronics,Supplier A,Warehouse 2,  Fulfilled ,413.0,1268.0,"$4,290.26",True,26.0,,47247.56799,2756.0,6662.0
04/12/2022,West,Electrnx,Supplier D,Warehouse 3,,978.0,4244.0,"$5,670.83",True,28.0,False,148307.5532,2214.0,7395.0
13-04-2022,South,clothing,Supplier B,  Warehouse 2 ,,235.0,184.0,"$12,853.55",True,14.0,False,11702.37562,1716.5,6542.0
04/14/2022,West,Electrnx,Supplier A,Warehouse 1,Fulfilled,470.0,3249.0,"$10,683.71",True,20.0,False,81416.414,3581.5,6135.0
15-04-2022,South,Clothing,Supplier D,Warehouse 3,Fulfilled,471.0,3914.0,"$7,557.89",True,5.0,False,32127.89236,2447.0,5442.0
16-04-2022,West,Furniture,supplier b,Warehouse 3,fulfilled,797.0,980.0,"$14,248.88",True,3.0,False,158947.9415,1148.0,6090.0
17-04-2022,South,Clothing,Supplier A,Warehouse 3,Fulfilled,771.0,1316.0,"$13,306.30",True,9.0,False,28586.15751,2077.0,7157.0
18-04-2022,West,Clothing,Supplier A,Warehouse 2,Fulfilled,732.0,2838.0,"$10,521.04",True,16.0,False,57999.24045,2202.5,6317.0
19-04-2022,West,Electronics,Supplier A,warehouse 1,Fulfilled,184.0,1567.0,"$14,737.51",True,11.0,False,35130.82311,1524.0,8266.0
20-04-2022,South,Furniture,Supplier B,Warehouse 1,Fulfilled,308.0,1481.0,"$10,435.42",True,8.0,False,26438.37301,2771.0,6634.0
21-04-2022,West,Electronics,Supplier A,Warehouse 1,Fulfilled,323.0,4061.0,"$3,840.73",True,28.0,False,,2306.5,6656.0
22-04-2022,North,Clothing,Supplier C,Warehouse 1,Fulfilled,999.0,552.0,"$10,957.75",True,20.0,False,190841.4954,2489.0,9473.0
23-04-2022,  West ,Furniture,Supplier C,Warehouse 3,Fulfilled,221.0,4426.0,"$1,405.96",True,26.0,False,18467.82142,4285.0,7562.0
24-04-2022,West,Electronics,Supplier D,Warehouse 1,Canceled,934.0,4144.0,"$9,208.80",True,28.0,False,59462.07935,4190.5,8595.0
,,Accessories,Supplier A,Warehouse 3,Fulfilled,536.0,4237.0,"$7,737.96",True,27.0,False,97347.78829,3688.0,7470.0
26-04-2022,South,Accessories,Supplier B,Warehouse 2,Fulfilled,741.0,3139.0,$976.42,True,23.0,False,32993.29363,4056.0,6923.0
27-04-2022,,Furniture,Supplier B,Warehouse 1,Pending,819.0,4973.0,"$1,872.87",True,3.0,False,126908.5694,4611.5,8155.0
28-04-2022,West,Accessories,Supplier D,,Fulfilled,320.0,4250.0,,True,15.0,False,24644.63776,2447.5,8231.0
29-04-2022,West,Accessories,Supplier B,Warehouse 2,Fulfilled,166.0,645.0,"$9,256.85",True,12.0,True,23022.1306,662.0,6222.0
,South,Furniture,Supplier A,  Warehouse 3 ,Fulfilled,751.0,679.0,"$4,678.39",True,19.0,,27714.74905,2305.5,5979.0
,  West ,electronics,  Supplier B ,Warehouse 1,Pending,796.0,3932.0,"$6,749.32",True,4.0,True,120204.0788,2198.0,7770.0
02-05-2022,East,Clothing,Supplier C,  Warehouse 1 ,fulfilled,210.0,464.0,"$9,524.45",True,1.0,True,16534.90573,291.0,8865.0
03-05-2022,North,Electronics,Supplier D,Warehouse 3,pending,590.0,118.0,"$14,992.28",True,27.0,False,100240.7083,542.5,5604.0
04-05-2022,East,clothing,Supplier A,Warehouse 3,Fulfilled,808.0,967.0,"$2,588.05",True,6.0,False,69809.77509,1767.0,8370.0
05-05-2022,West,furniture,Supplier B,Warehouse 2,Fulfilled,893.0,2567.0,"$3,373.99",True,12.0,False,28308.98237,3412.0,8913.0
06-05-2022,East,Accessories,  Supplier A ,  Warehouse 3 ,Pending,454.0,4257.0,"$10,023.82",True,23.0,False,30627.55848,2200.5,5993.0
07-05-2022,South,Clothing,Supplier A,  Warehouse 1 ,Fulfilled,295.0,144.0,"$4,159.82",True,18.0,False,8544.7983,328.5,9362.0
05/08/2022,South,furniture,Supplier B,Warehouse 3,Fulfilled,954.0,513.0,"$10,847.96",,21.0,True,22920.7813,507.5,7275.0
,North,Accessories,,Warehouse 1,Fulfilled,472.0,502.0,"$10,765.14",True,5.0,False,20739.55996,2515.0,9034.0
10-05-2022,North,Furniture,Supplier B,  Warehouse 3 ,  Pending ,204.0,4528.0,"$13,175.45",True,7.0,False,8976.685688,3356.0,5286.0
11-05-2022,East,Clothing,supplier d,Warehouse 1,canceled,911.0,2184.0,,True,6.0,True,140312.4334,2670.5,6204.0
12-05-2022,East,  nan ,,Warehouse 3,,679.0,3157.0,"$5,990.78",True,20.0,False,17547.27853,2627.5,8776.0
13-05-2022,  South ,Furniture,,  Warehouse 3 ,Fulfilled,573.0,2098.0,"$10,154.94",False,29.0,False,18829.4954,1181.0,8116.0
05/14/2022,  north ,Electronics,supplier b,,Fulfilled,,264.0,"$9,459.07",True,7.0,False,49521.00114,1281.0,6796.0
15-05-2022,North,Electronics,Supplier B,  Warehouse 1 ,pending,82.0,2298.0,"$1,595.23",True,14.0,False,13611.92515,3350.0,9711.0
05/16/2022,East,Electronics,Supplier C,Warehouse 3,Pending,987.0,4402.0,"$7,616.75",True,26.0,False,59649.32502,3828.5,6027.0
,South,Clothing,Supplier B,Warehouse 2,Fulfilled,810.0,3255.0,"$4,156.09",True,29.0,False,34902.75343,3687.5,8333.0
18-05-2022,north,Furniture,Supplier C,Warehouse 1,Fulfilled,591.0,4120.0,"$11,154.05",True,13.0,False,15928.03451,3768.5,6665.0
19-05-2022,  West ,Accessories,Supplier B,warehouse 1,Pending,406.0,3417.0,"$3,122.68",True,23.0,False,,3721.5,5676.0
20-05-2022,East,Accessories,,Warehouse 2,Fulfilled,815.0,4026.0,"$7,647.00",True,10.0,False,61566.7052,4030.0,5701.0
05/21/2022,East,Accessories,Supplier A,Warehouse 3,Fulfilled,656.0,4034.0,"$11,873.88",True,22.0,False,113100.9326,2990.5,6229.0
22-05-2022,West,Electronics,Supplier C,Warehouse 1,Fulfilled,,,"$6,115.07",True,21.0,True,58452.03422,1690.5,8292.0
05/23/2022,,Electronics,Supplier A,  warehouse 2 ,Pending,,1434.0,"$11,086.89",True,5.0,True,13468.0799,1060.5,6566.0
24-05-2022,West,Furniture,supplier b,,Fulfilled,68.0,687.0,"$1,992.12",True,16.0,False,2633.11244,770.0,5624.0
25-05-2022,East,Electronics,Supplier D,Warehouse 3,Fulfilled,647.0,,"$9,007.85",True,24.0,False,120622.8381,2008.5,5738.0
,north,Furniture,Supplier C,Warehouse 3,Fulfilled,713.0,3164.0,"$5,377.01",True,29.0,True,32620.40795,1985.0,5810.0
27-05-2022,South,Clothing,Supplier D,Warehouse 3,Fulfilled,761.0,806.0,"$2,490.90",True,,False,63557.13947,2198.5,9043.0
28-05-2022,West,electronics,Supplier C,Warehouse 3,Fulfilled,93.0,3591.0,"$13,367.90",True,8.0,False,2108.906631,4132.0,6217.0
29-05-2022,North,Electronics,Supplier B,  Warehouse 1 ,,631.0,4673.0,,True,999.0,False,80517.65068,,
30-05-2022,east,  nan ,Supplier B,Warehouse 2,  Fulfilled ,439.0,3538.0,"$12,061.38",False,4.0,False,83905.3215,3394.5,8216.0
31-05-2022,north,electronics,Supplier B,Warehouse 1,Fulfilled,798.0,3251.0,"$11,161.14",,27.0,True,97473.67148,4067.5,9768.0
01-06-2022,North,Electronics,Supplier B,warehouse 2,Fulfilled,139.0,4884.0,"$11,736.46",True,16.0,False,,4391.5,7425.0
06/02/2022,West,Clothing,Supplier D,Warehouse 1,Fulfilled,648.0,3899.0,"$13,345.87",True,9.0,False,63946.17529,4010.5,5152.0
03-06-2022,North,Clothing,Supplier B,Warehouse 1,,907.0,4122.0,"$5,009.60",True,19.0,False,140350.6759,,8546.0
04-06-2022,West,Accessories,Supplier C,Warehouse 1,Fulfilled,491.0,1174.0,"$2,321.43",True,4.0,False,29506.49691,1940.5,9278.0
05-06-2022,,Clothing,  nan ,Warehouse 1,Fulfilled,432.0,2707.0,"$3,248.03",True,19.0,False,14359.28525,3122.5,6950.0
06-06-2022,South,Clothing,  Supplier B ,Warehouse 1,Fulfilled,306.0,3538.0,"$3,475.69",True,19.0,False,46202.24027,2282.0,6446.0
07-06-2022,North,Accessories,Supplier B,Warehouse 2,Fulfilled,302.0,1026.0,,True,24.0,False,19978.29312,2218.0,6862.0
06/08/2022,South,Clothing,Supplier B,  Warehouse 1 ,Fulfilled,504.0,3410.0,,True,6.0,False,51972.51429,2250.0,5439.0
09-06-2022,North,Electronics,Supplier A,  nan ,Pending,,1090.0,"$4,839.10",True,13.0,False,28705.25701,1809.5,9714.0
10-06-2022,West,Furnitr,Supplier C,Warehouse 2,Fulfilled,742.0,2529.0,,True,7.0,False,24156.74656,1437.5,9970.0
11-06-2022,North,Electronics,  Supplier D ,warehouse 3,,139.0,346.0,$842.08,True,14.0,False,9261.161037,2130.5,7986.0
12-06-2022,,Clothing,Supplier B,  Warehouse 3 ,Pending,579.0,3915.0,"$8,079.29",True,19.0,False,79478.19958,4291.0,6174.0
13-06-2022,West,Electronics,Supplier D,Warehouse 1,Fulfilled,853.0,4667.0,"$10,074.87",True,12.0,False,81959.35208,4199.5,8543.0
,East,Electronics,Supplier A,Warehouse 1,Fulfilled,271.0,3732.0,"$14,423.16",False,25.0,False,40157.11879,2364.5,6536.0
15-06-2022,North,Accessories,Supplier D,Warehouse 1,Fulfilled,317.0,997.0,"$8,954.48",True,13.0,False,35581.80662,1679.5,9193.0
16-06-2022,South,  Furniture ,Supplier B,Warehouse 1,Fulfilled,157.0,2362.0,"$12,046.14",True,28.0,False,23776.70014,2354.0,9160.0
17-06-2022,,Furniture,supplier c,  Warehouse 2 ,Fulfilled,115.0,2346.0,"$8,457.31",True,12.0,False,17096.58133,1640.5,9881.0
18-06-2022,North,Electronics,Supplier C,Warehouse 2,Fulfilled,252.0,935.0,"$6,885.43",True,22.0,,42803.4859,,8594.0
19-06-2022,East,clothing,Supplier B,Warehouse 3,Fulfilled,327.0,,"$13,821.84",,28.0,False,49545.28919,1917.5,5596.0
20-06-2022,North,Clothing,Supplier C,Warehouse 3,Fulfilled,719.0,,"$6,932.86",True,17.0,False,49924.96912,2288.0,8008.0
21-06-2022,East,Electronics,Supplier B,Warehouse 1,Fulfilled,591.0,1273.0,"$12,811.13",True,,False,69365.44826,1145.5,7143.0
,North,  Furniture ,Supplier C,Warehouse 2,Pending,693.0,1018.0,"$8,640.86",True,23.0,False,36415.29707,2887.0,5982.0
23-06-2022,East,Accessories,supplier b,Warehouse 1,Fulfilled,538.0,4756.0,"$6,922.79",True,19.0,True,68865.402,4306.5,8406.0
24-06-2022,Northh,Accessories,Supplier D,Warehouse 1,Fulfilled,88.0,3857.0,"$2,537.36",False,24.0,False,9628.105405,2103.5,5766.0
25-06-2022,West,Accessories,Supplier B,Warehouse 2,Canceled,993.0,350.0,"$9,689.43",True,13.0,False,179787.4758,1432.5,7610.0
26-06-2022,West,Electronics,Supplier C,Warehouse 1,Pending,991.0,2515.0,"$11,045.39",True,13.0,False,76652.64775,2763.0,9326.0
06/27/2022,West,Accessories,Supplier B,Warehouse 2,  canceled ,353.0,,"$9,906.66",False,18.0,False,30080.25179,2952.0,5130.0
28-06-2022,South,Electronics,Supplier D,Warehouse 2,Fulfilled,600.0,2893.0,"$6,688.46",True,19.0,False,54384.04364,1929.0,5570.0
29-06-2022,South,Clothing,Supplier C,Warehouse 1,Fulfilled,578.0,965.0,"$12,581.28",True,8.0,False,113898.1689,2102.5,5113.0
30-06-2022,,Electronics,Supplier C,Warehouse 3,Fulfilled,470.0,,"$4,358.57",True,7.0,False,48215.06833,3373.5,5411.0
01-07-2022,South,electronics,Supplier A,Warehouse 1,Fulfilled,309.0,3507.0,"$14,881.56",,3.0,False,32337.44507,3168.0,7691.0
02-07-2022,North,Clothing,Supplier A,Warehouse 3,Fulfilled,80.0,2829.0,"$7,871.15",True,24.0,False,11500.03014,3014.0,6475.0
03-07-2022,North,Electronics,Supplier A,Warehouse 2,Fulfilled,236.0,3199.0,"$11,126.72",True,27.0,True,17072.84179,,8962.0
04-07-2022,East,Accessories,Supplier C,Warehouse 2,Fulfilled,812.0,533.0,"$13,434.85",True,11.0,False,93491.38599,2578.5,
05-07-2022,South,  Clothing ,Supplier B,Warehouse 3,fulfilled,608.0,4624.0,"$9,861.14",True,10.0,True,40208.72368,2747.5,
07/06/2022,  East ,Furniture,Supplier A,Warehouse 2,Fulfilled,404.0,871.0,"$10,507.48",True,2.0,False,43353.22367,1484.0,8659.0
07-07-2022,East,,Supplier A,Warehouse 3,,577.0,2097.0,"$3,018.24",True,18.0,False,55113.38748,3198.5,7782.0
07/08/2022,south,Furniture,supplier b,Warehouse 3,  Canceled ,462.0,4300.0,"$2,040.56",True,3.0,False,23202.82983,2312.5,5251.0
09-07-2022,South,  Accessories ,supplier a,Warehouse 2,Pending,557.0,325.0,"$1,278.61",True,,False,87800.67427,2255.5,9644.0
10-07-2022,,Accessories,Supplier B,Warehouse 2,Pending,,4186.0,"$14,242.66",True,15.0,False,30567.02409,3710.0,9438.0
07/11/2022,East,Clothing,,Warehouse 3,Canceled,707.0,3234.0,"$8,931.08",False,25.0,,132759.347,3668.0,9793.0
07/12/2022,South,Electronics,Supplier A,Warehouse 2,Fulfilled,426.0,4102.0,"$10,912.48",True,,False,61706.60047,4477.5,6665.0
13-07-2022,West,Electronics,Supplier D,Warehouse 1,fulfilled,895.0,4853.0,"$8,123.67",True,29.0,False,154443.3736,3142.5,6856.0
14-07-2022,North,,Supplier B,Warehouse 3,Fulfilled,593.0,,"$10,323.22",,1.0,False,84709.30642,1052.0,8111.0
15-07-2022,East,furniture,Supplier A,warehouse 3,Pending,332.0,672.0,"$9,292.60",True,19.0,False,24829.01874,1891.0,9641.0
16-07-2022,East,  Clothing ,,Warehouse 3,Fulfilled,860.0,3110.0,"$3,294.02",True,22.0,False,79918.40763,3703.0,7905.0
17-07-2022,West,Clothing,  Supplier D ,Warehouse 2,Canceled,684.0,4296.0,"$9,424.05",False,7.0,False,89680.87728,2919.5,6940.0
18-07-2022,south,Clothing,supplier b,Warehouse 1,Fulfilled,805.0,1543.0,"$13,781.06",True,14.0,False,100013.6577,2662.0,9914.0
19-07-2022,West,Furniture,Supplier D,Warehouse 2,Pending,995.0,3781.0,"$1,371.57",True,17.0,True,107431.7703,3450.0,8978.0
07/20/2022,West,Furniture,,Warehouse 1,Fulfilled,341.0,3119.0,,True,28.0,False,10231.41895,3764.5,9822.0
07/21/2022,North,,Supplier A,Warehouse 1,canceled,969.0,4410.0,"$9,665.78",True,9.0,False,143976.6262,4704.5,5430.0
,North,Clothing,Supplier A,warehouse 3,Pending,814.0,4999.0,"$12,111.64",True,6.0,False,60729.76443,4542.0,9766.0
23-07-2022,,Accessories,  supplier d ,Warehouse 1,Fulfilled,569.0,4085.0,"$4,225.26",True,28.0,True,52031.71925,3118.0,5790.0
07/24/2022,east,Clothing,  Supplier C ,Warehouse 2,Pending,340.0,2151.0,"$9,626.64",True,2.0,False,8255.134181,1632.0,7306.0
,,Electronics,Supplier D,  Warehouse 2 ,fulfilled,238.0,1113.0,"$8,353.16",True,4.0,False,29308.51782,1891.0,7961.0
26-07-2022,West,,Supplier B,Warehouse 1,Pending,506.0,2669.0,"$13,637.28",True,21.0,False,20119.03142,3585.5,6557.0
27-07-2022,South,Electronics,Supplier B,Warehouse 2,pending,227.0,4502.0,"$12,802.99",True,5.0,False,4805.386354,4439.5,6317.0
07/28/2022,North,Clothing,Supplier B,Warehouse 1,Fulfilled,527.0,4377.0,"$3,531.34",True,6.0,True,57739.97817,4071.5,7970.0
29-07-2022,  North ,Electrnx,Supplier D,warehouse 1,,120.0,3766.0,"$5,012.32",True,16.0,False,22555.73476,2043.0,7443.0
30-07-2022,West,Electronics,Supplier A,  Warehouse 3 ,Pending,,320.0,"$13,834.71",True,20.0,False,,1433.0,8370.0
31-07-2022,  West ,,Supplier B,  Warehouse 2 ,Pending,,2546.0,"$14,347.83",True,,False,17981.47288,1650.0,7630.0
01-08-2022,East,electronics,Supplier A,Warehouse 3,fulfilled,779.0,754.0,,True,25.0,False,,2255.5,7310.0
02-08-2022,  south ,Accessories,Supplier A,Warehouse 3,Fulfilled,551.0,3757.0,"$6,978.36",True,24.0,False,90463.99756,2312.0,7442.0
03-08-2022,  North ,  Electronics ,,,Fulfilled,476.0,867.0,"$11,750.15",True,25.0,False,60424.32725,2069.5,7959.0
04-08-2022,North,Accessories,  Supplier D ,,Fulfilled,693.0,3272.0,"$2,657.73",True,25.0,True,129927.7748,2297.5,9369.0
08/05/2022,north,Furniture,Supplier D,Warehouse 3,  fulfilled ,962.0,1323.0,$646.66,True,27.0,True,63639.19249,,8544.0
06-08-2022,South,  furniture ,  Supplier D ,Warehouse 2,Fulfilled,565.0,3739.0,"$3,042.35",True,6.0,False,101900.1533,4002.5,5008.0
07-08-2022,South,Accessories,Supplier A,  Warehouse 2 ,  Fulfilled ,979.0,4266.0,"$14,990.38",True,29.0,True,136976.5235,2455.0,8873.0
08-08-2022,East,Furniture,  Supplier B ,Warehouse 1,Fulfilled,237.0,644.0,"$4,389.63",True,21.0,False,17808.65958,974.0,8552.0
09-08-2022,South,Furniture,  Supplier D ,Warehouse 3,  Canceled ,998.0,1304.0,"$10,619.03",False,9.0,True,24301.96206,2143.5,7348.0
08/10/2022,North,Clothing,Supplier C,Warehouse 3,fulfilled,797.0,2983.0,"$6,504.91",True,11.0,,154072.2305,1752.0,8041.0
11-08-2022,South,Accessories,  Supplier D ,warehouse 1,Fulfilled,562.0,521.0,"$13,088.94",True,19.0,True,53458.91562,843.0,8204.0
12-08-2022,West,furniture,Supplier C,Warehouse 1,Fulfilled,722.0,1165.0,"$12,466.11",False,6.0,True,134443.0715,1951.0,7703.0
13-08-2022,North,Electronics,Supplier A,  Warehouse 1 ,Fulfilled,869.0,2737.0,"$12,183.58",,12.0,False,68251.09875,1703.0,8088.0
14-08-2022,South,Furniture,Supplier B,Warehouse 3,Fulfilled,791.0,669.0,"$9,713.70",True,17.0,True,,1592.0,
15-08-2022,East,Clothing,Supplier D,Warehouse 1,Fulfilled,355.0,2515.0,"$10,244.29",True,10.0,False,67731.24908,2001.5,8400.0
16-08-2022,South,Electronics,Supplier C,Warehouse 2,Canceled,,1488.0,"$2,025.68",True,9.0,False,24902.8953,2126.5,8127.0
17-08-2022,North,  Accessories ,Supplier D,Warehouse 3,Pending,545.0,2765.0,"$10,139.86",,20.0,False,66209.11267,2366.5,5224.0
18-08-2022,North,Accessories,Supplier D,warehouse 1,  Pending ,440.0,1968.0,"$13,554.53",True,11.0,False,13291.00839,1472.5,6625.0
19-08-2022,  West ,Furniture,Supplier D,,Fulfilled,490.0,977.0,"$11,555.45",True,16.0,False,69788.59874,1803.0,
20-08-2022,South,Accessories,supplier d,Warehouse 1,,699.0,2629.0,"$6,509.29",True,14.0,False,37114.93115,1462.5,8696.0
21-08-2022,South,Furniture,Supplier A,Warehouse 3,Pending,379.0,296.0,"$2,322.74",True,21.0,False,30414.7817,247.0,9044.0
22-08-2022,North,Clothing,Supplier D,Warehouse 2,Fulfilled,218.0,198.0,"$1,868.76",True,12.0,False,,1840.5,6231.0
23-08-2022,West,Electronics,Supplier D,Warehouse 3,Fulfilled,771.0,3483.0,"$6,611.91",True,2.0,False,84193.21871,3981.0,9565.0
24-08-2022,  East ,Furniture,Supplier C,Warehouse 3,Pending,898.0,4479.0,"$4,375.25",True,7.0,True,121347.712,4172.0,8800.0
25-08-2022,South,Clothing,  Supplier A ,,Fulfilled,327.0,3865.0,"$6,102.34",True,8.0,False,41484.45327,3384.0,6673.0
26-08-2022,,Furniture,supplier b,  Warehouse 1 ,Fulfilled,568.0,2903.0,"$14,694.33",,12.0,False,68930.75897,3000.0,5348.0
27-08-2022,East,Clothing,Supplier B,Warehouse 3,,539.0,3097.0,"$3,943.55",True,6.0,True,57531.35571,3552.5,6004.0
08/28/2022,north,Furnitr,Supplier B,Warehouse 3,Fulfilled,266.0,4008.0,"$13,136.58",True,15.0,False,47350.6042,3339.5,8300.0
08/29/2022,  East ,,Supplier D,Warehouse 3,  Fulfilled ,136.0,2671.0,"$10,397.69",True,16.0,False,8226.777074,2263.0,8323.0
08/30/2022,East,Accessories,Supplier C,Warehouse 2,Fulfilled,369.0,1855.0,"$5,073.54",True,1.0,False,28702.24978,1481.0,6226.0
,North,Clothing,Supplier A,Warehouse 2,Fulfilled,471.0,1107.0,"$10,195.73",True,21.0,False,23073.4981,731.0,9347.0
01-09-2022,  South ,Furniture,  Supplier C ,  Warehouse 2 ,Fulfilled,555.0,355.0,"$6,913.86",True,26.0,True,58768.28864,2453.5,5247.0
02-09-2022,East,Clothing,Supplier C,  Warehouse 2 ,fulfilled,293.0,4552.0,"$6,681.32",False,23.0,False,41610.79081,4681.5,8191.0
03-09-2022,  South ,,  Supplier A ,,Fulfilled,295.0,4811.0,"$1,612.49",False,16.0,False,6423.604675,,7795.0
04-09-2022,  East ,  Furniture ,Supplier A,,  Fulfilled ,625.0,4263.0,"$5,719.89",True,27.0,False,113118.0961,2308.5,8947.0
05-09-2022,South,Furniture,Supplier A,Warehouse 3,Fulfilled,230.0,354.0,"$10,762.42",True,13.0,False,20284.28504,2369.0,5388.0
06-09-2022,South,Clothing,Supplier D,,Fulfilled,608.0,4384.0,"$10,432.59",True,12.0,True,32267.22957,2736.5,9684.0
07-09-2022,Northh,accessories,Supplier B,Warehouse 3,Canceled,556.0,1089.0,"$1,723.38",True,16.0,True,39856.15427,1935.5,6885.0
08-09-2022,North,Accessories,Supplier D,  Warehouse 2 ,fulfilled,667.0,2782.0,"$5,061.18",True,11.0,False,116128.9068,3820.0,7433.0
09/09/2022,East,Furniture,supplier b,Warehouse 3,Fulfilled,407.0,4858.0,"$8,648.25",True,26.0,False,55965.10725,3733.0,7987.0
09/10/2022,North,Electrnx,Supplier D,warehouse 2,,996.0,2608.0,"$3,319.72",True,25.0,False,100463.3134,2333.5,5582.0
11-09-2022,West,Furniture,Supplier D,  Warehouse 1 ,Fulfilled,266.0,2059.0,"$5,461.70",True,,False,18321.56352,1834.5,7335.0
,East,Electronics,Supplier B,Warehouse 2,  Fulfilled ,671.0,1610.0,"$5,088.59",True,18.0,False,40580.41359,,9664.0
13-09-2022,North,Furniture,supplier c,Warehouse 1,Fulfilled,128.0,4414.0,"$11,062.13",,17.0,True,6983.494533,2761.0,5147.0
14-09-2022,West,  Clothing ,Supplier B,Warehouse 3,Pending,734.0,1108.0,"$7,515.82",True,11.0,False,,1226.0,7668.0
15-09-2022,North,Furniture,supplier c,,Pending,142.0,1344.0,"$13,385.31",True,24.0,False,,2589.0,8821.0
16-09-2022,East,Clothing,Supplier A,Warehouse 3,,549.0,3834.0,"$12,804.80",True,8.0,False,35837.73156,4225.0,7956.0
17-09-2022,West,Clothing,Supplier B,  Warehouse 3 ,Canceled,463.0,4616.0,"$9,215.82",True,4.0,False,35098.7685,3860.0,6700.0
18-09-2022,  North ,electronics,Supplier B,Warehouse 1,Canceled,799.0,3104.0,"$5,761.55",True,29.0,False,72334.86212,3662.5,7243.0
19-09-2022,West,Clothing,,Warehouse 2,Fulfilled,769.0,4221.0,$695.95,True,,False,90671.67819,3472.5,8485.0
20-09-2022,East,Furniture,Supplier C,Warehouse 1,Fulfilled,322.0,2724.0,"$7,806.74",True,10.0,False,36858.37885,2790.5,9807.0
